seed,epoch,pde_mse,xi_dist_to_ls,xi_dist_to_true,gradient_norm,good_basin,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
10,0,32894.578125,1.0621484018270702,1.16142703411139,711812.5625,False,0.22377397119998932,0.5419108867645264,0.1360185593366623,0.002180893672630191,-0.004531778395175934,0.008084041066467762,-0.0022183265537023544,-0.024946138262748718,-0.007478706073015928
10,100,7.414993762969971,1.0133088331041007,1.1188837251246697,1198.489013671875,False,0.13495616614818573,0.4959389269351959,-0.012978579849004745,0.0006485524936579168,-0.006708838976919651,0.0006676958873867989,0.0035018580965697765,-0.002034505596384406,0.00013550308358389884
10,500,1.2992830276489258,0.9496707605344232,1.0650085832714118,15.866825103759766,False,-0.20857717096805573,0.31843891739845276,-0.016709737479686737,0.001069190795533359,-0.006030930671840906,0.0003654811007436365,0.003197981510311365,-0.0013718518894165754,2.575248436187394e-05
10,1000,0.9547407627105713,0.9073297517409862,1.0209545551149388,5.320964813232422,False,-0.19021855294704437,0.12191594392061234,-0.011803416535258293,0.0013154501793906093,-0.0048715886659920216,0.0003534153802320361,0.002623335225507617,-0.0009266078122891486,1.3921602658228949e-05
10,2000,0.878801703453064,0.9004001795727097,1.0120126295305836,0.8585706353187561,False,-0.16876284778118134,0.04877923056483269,-0.005564157385379076,0.0023659290745854378,-0.0036829528398811817,0.0005154659156687558,0.0014199097640812397,-0.00043128334800712764,1.1155771971971262e-05
10,3000,0.8700789213180542,0.898227588243734,1.0097018920089673,0.531220018863678,False,-0.16584019362926483,0.045576199889183044,-0.00468538049608469,0.004729069769382477,-0.005372808780521154,0.0008909067255444825,0.0013577814679592848,-0.00036312968586571515,1.1593548151722644e-05
10,5000,0.8036972284317017,0.8785544822449534,0.9912007196873237,1.6089816093444824,False,-0.17182300984859467,0.08864039927721024,-0.0072930497117340565,0.023056035861372948,-0.028509410098195076,0.002424290170893073,0.004683793988078833,-0.0005716169835068285,1.1675550922518596e-05
11,0,6261518.5,1.0380313257092582,1.1132569062709337,61840300.0,False,0.09593815356492996,-0.42904311418533325,0.0832800418138504,0.1318444013595581,-0.02832452952861786,-0.2594238221645355,-0.0012787963496521115,0.04323708638548851,0.10651988536119461
11,100,187.4486541748047,0.9600870841437423,1.0566820353975495,42077.31640625,False,-0.05236762762069702,-0.18473607301712036,0.1850476711988449,0.02086014859378338,0.024994593113660812,-0.036955323070287704,0.0036385254934430122,-0.006195738911628723,-0.00014630136138293892
11,500,3.5200350284576416,0.9410301093561914,1.0376057225110153,90.26951599121094,False,0.054883021861314774,-0.17593872547149658,0.05540673807263374,0.020766371861100197,0.019609160721302032,-0.03685043752193451,-0.0018213194562122226,0.003171697026118636,-5.136420440976508e-05
11,1000,1.695078730583191,0.9349396678459726,1.0339033532227913,20.763591766357422,False,0.021403612568974495,-0.1604672521352768,0.013531976379454136,0.020055649802088737,0.020312119275331497,-0.03559406101703644,-0.00032829708652570844,0.0005976783577352762,-5.3195330110611394e-05
